id,显示掉落,可能掉落显示专用,掉落1,掉落2,掉落3,掉落4,掉落5,掉落6,掉落7,掉落8,掉落9,掉落10
113030,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
113040,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
113050,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
113060,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
113070,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
113080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
213010,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
213020,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
213030,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
213040,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
213050,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
213060,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
213070,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
213080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
114010,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
114020,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
114030,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
114040,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
114050,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
114060,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
114070,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
114080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
214010,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
214020,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
214030,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
214040,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
214050,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
214060,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
214070,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
214080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
115010,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
115020,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
115030,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
115040,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
115050,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
115060,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
115070,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
115080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
215010,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
215020,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
215030,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
215040,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
215050,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
215060,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
215070,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
215080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
116010,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
116020,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
116030,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
116040,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
116050,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
116060,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
116070,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
116080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
216010,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
216020,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
216030,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
216040,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
216050,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
216060,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
216070,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
216080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
117010,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
117020,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
117030,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
117040,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
117050,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
117060,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
117070,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
117080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
217010,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
217020,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
217030,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
217040,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
217050,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
217060,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
217070,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
217080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
118010,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
118020,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
118030,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
118040,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
118050,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
118060,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
118070,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
118080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
218010,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
218020,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
218030,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
218040,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
218050,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
218060,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
218070,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
218080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
119010,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
119020,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
119030,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
119040,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
119050,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
119060,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
119070,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
119080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
219010,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
219020,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
219030,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
219040,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
219050,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
219060,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
219070,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
219080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
120010,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
120020,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
120030,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
120040,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
120050,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
120060,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
120070,4&1000002&10&0,-1,4&1000002&10&10&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
120080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
220010,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
220020,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
220030,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
220040,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
220050,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
220060,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
220070,4&1000002&15&0,-1,4&1000002&15&15&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
220080,4&7000007&1&0,-1,4&7000007&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1001,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1002,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1003,4&1000002&60&0|4&4200001&8&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&8&8&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1011,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1012,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1013,4&1000002&60&0|4&4200001&8&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&8&8&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1021,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1022,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1023,4&1000002&60&0|4&4200001&8&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&8&8&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1031,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1032,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1033,4&1000002&60&0|4&4200001&8&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&8&8&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1041,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1042,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1043,4&1000002&60&0|4&4200001&8&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&8&8&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1051,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1052,4&1000002&20&0|4&4200001&3&0,-1,4&1000002&20&20&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
1053,4&1000002&60&0|4&4200001&8&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&8&8&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1061,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1062,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1063,4&1000002&60&0|4&4200001&10&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&10&10&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1071,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1072,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1073,4&1000002&60&0|4&4200001&10&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&10&10&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1081,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1082,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1083,4&1000002&60&0|4&4200001&10&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&10&10&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1091,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1092,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1093,4&1000002&60&0|4&4200001&10&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&10&10&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1101,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1102,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1103,4&1000002&60&0|4&4200001&12&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&12&12&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1111,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1112,4&1000002&20&0|4&4200001&4&0,-1,4&1000002&20&20&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
1113,4&1000002&60&0|4&4200001&12&0|4&3000001&10&0,-1,4&1000002&60&60&10000,4&4200001&12&12&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
1121,-1,-1,4&1000001&5000&5000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1122,-1,-1,4&1000002&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1123,-1,-1,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1131,-1,-1,4&1000001&5000&5000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1132,-1,-1,4&1000002&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1133,-1,-1,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1141,-1,-1,4&1000001&5000&5000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1142,-1,-1,4&1000002&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1143,-1,-1,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1151,-1,-1,4&1000001&5000&5000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1152,-1,-1,4&1000002&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1153,-1,-1,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1161,-1,-1,4&1000001&5000&5000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1162,-1,-1,4&1000002&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1163,-1,-1,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1171,-1,-1,4&1000001&5000&5000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1172,-1,-1,4&1000002&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1173,-1,-1,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1181,-1,-1,4&1000001&5000&5000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1182,-1,-1,4&1000002&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1183,-1,-1,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1191,-1,-1,4&1000001&5000&5000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1192,-1,-1,4&1000002&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1193,-1,-1,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1201,-1,-1,4&1000001&5000&5000&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1202,-1,-1,4&1000002&30&30&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1203,-1,-1,4&1000002&50&50&10000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2001,4&1000001&35000|4&4200003&3,-1,4&1000001&35000&35000&10000,4&4200003&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2002,4&1000002&40|4&4600002&1,-1,4&1000002&40&40&10000,4&4600002&1&1&10000,-1,-1,-1,-1,-1,-1,-1,-1
2003,4&1000002&60|4&7000007&2,-1,4&1000002&60&60&10000,4&7000007&2&2&10000,-1,-1,-1,-1,-1,-1,-1,-1
2011,4&1000002&30&0|4&4200001&2&0,-1,4&1000002&30&30&10000,4&4200001&2&2&10000,-1,-1,-1,-1,-1,-1,-1,-1
2012,4&1000002&30&0|4&4200001&2&0,-1,4&1000002&30&30&10000,4&4200001&2&2&10000,-1,-1,-1,-1,-1,-1,-1,-1
2013,4&1000002&90&0|4&4200001&6&0|4&3000001&10&0,-1,4&1000002&90&90&10000,4&4200001&6&6&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
2021,4&1000002&30&0|4&4200001&2&0,-1,4&1000002&30&30&10000,4&4200001&2&2&10000,-1,-1,-1,-1,-1,-1,-1,-1
2022,4&1000002&30&0|4&4200001&2&0,-1,4&1000002&30&30&10000,4&4200001&2&2&10000,-1,-1,-1,-1,-1,-1,-1,-1
2023,4&1000002&90&0|4&4200001&6&0|4&3000001&10&0,-1,4&1000002&90&90&10000,4&4200001&6&6&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
2031,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2032,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2033,4&1000002&90&0|4&4200001&6&0|4&3000001&10&0,-1,4&1000002&90&90&10000,4&4200001&6&6&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
2041,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2042,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2043,4&1000002&90&0|4&4200001&6&0|4&3000001&10&0,-1,4&1000002&90&90&10000,4&4200001&6&6&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
2051,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2052,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2053,4&1000002&90&0|4&4200001&6&0|4&3000001&10&0,-1,4&1000002&90&90&10000,4&4200001&6&6&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
2061,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2062,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2063,4&1000002&90&0|4&4200001&8&0|4&3000001&10&0,-1,4&1000002&90&90&10000,4&4200001&8&8&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
2071,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2072,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2073,4&1000002&90&0|4&4200001&8&0|4&3000001&10&0,-1,4&1000002&90&90&10000,4&4200001&8&8&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
2081,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2082,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2083,4&1000002&90&0|4&4200001&8&0|4&3000001&10&0,-1,4&1000002&90&90&10000,4&4200001&8&8&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
2091,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2092,4&1000002&30&0|4&4200001&3&0,-1,4&1000002&30&30&10000,4&4200001&3&3&10000,-1,-1,-1,-1,-1,-1,-1,-1
2093,4&1000002&90&0|4&4200001&8&0|4&3000001&10&0,-1,4&1000002&90&90&10000,4&4200001&8&8&10000,4&3000001&10&10&10000,-1,-1,-1,-1,-1,-1,-1
2101,4&1000002&30&0|4&4200001&4&0,-1,4&1000002&30&30&10000,4&4200001&4&4&10000,-1,-1,-1,-1,-1,-1,-1,-1
