id,任务分类,任务子类,下一个任务,任务序列,任务名称,任务名称,任务描述,神秘任务描述,神秘任务描述,任务完成次数,统计任务id,比较方式,比对值,开放条件,触发的value值,显示掉落,巡查活跃值增长,活跃值增长,积分增长,任务跳转,首页按钮显示顺序,奖励显示的任务简介,任务类型
120102,12,1201,0,0,-1,0.0,20342002,-1,0,1,1110103,2,1,1&1,-1,4&8999998&1,0,0,-1,0&0,0,0,0
120103,12,1201,0,0,-1,0.0,20342003,-1,0,1,1501105,2,80,1&1,-1,4&8999998&1,0,0,-1,0&0,0,0,0
120104,12,1201,0,0,-1,0.0,20342004,-1,0,1,1310207,2,5,1&1,-1,4&8999998&1,0,0,-1,0&0,0,0,0
120105,12,1201,0,0,-1,0.0,20342005,-1,0,1,1501106,2,100,1&1,-1,4&8999998&2,0,0,-1,0&0,0,0,0
121001,12,1202,0,0,-1,0.0,20343001,-1,0,9999,1400501,2,100,1&1,-1,4&8999998&1,0,0,-1,0&0,0,0,0
121002,12,1203,0,0,-1,0.0,20343002,-1,0,9999,1501108,2,1,1&1,-1,-1,2,0,-1,0&0,0,0,0
121003,12,1203,0,0,-1,0.0,20343003,-1,0,9999,1501109,2,1,1&1,-1,-1,5,0,-1,0&0,0,0,0
121004,12,1203,0,0,-1,0.0,20343004,-1,0,999,1400101,2,2,1&1,-1,-1,2,0,-1,0&0,0,0,0
121005,12,1203,0,0,-1,0.0,20343005,-1,0,999,1400102,2,2,1&1,-1,-1,2,0,-1,0&0,0,0,0
121006,12,1203,0,0,-1,0.0,20343006,-1,0,999,1400103,2,2,1&1,-1,-1,2,0,-1,0&0,0,0,0
121007,12,1203,0,0,-1,0.0,20343007,-1,0,999,1400301,2,1,1&1,-1,-1,10,0,-1,0&0,0,0,0
121008,12,1203,0,0,-1,0.0,20343008,-1,0,999,1400104,2,2,1&1,-1,-1,2,0,-1,0&0,0,0,0
121009,12,1203,0,0,-1,0.0,20343009,-1,0,999,1400105,2,2,1&1,-1,-1,2,0,-1,0&0,0,0,0
121010,12,1203,0,0,-1,0.0,20343010,-1,0,999,1400106,2,2,1&1,-1,-1,2,0,-1,0&0,0,0,0
1302001,13,1302,0,0,0,0.0,20344001,-1,0,1,1350601,2,1,1&1,-1,4&8800002&14,0,0,-1,0&0,0,0,0
1302006,13,1302,0,0,0,0.0,20344006,-1,0,1,1350701,2,3,1&1,-1,4&4306001&7,0,0,-1,0&0,0,0,0
1302007,13,1302,0,0,0,0.0,20344007,-1,0,1,1350801,2,5,1&1,-1,4&4100004&2,0,0,-1,0&0,0,0,0
1302008,13,1302,0,0,0,0.0,20344008,-1,0,1,1350801,2,8,1&1,-1,4&8800004&5,0,0,-1,0&0,0,0,0
1304001,13,1304,1304002,1,0,0.0,20345001,-1,0,1,350301,2,2,1&1,-1,4&7000007&2,0,0,-1,0&0,0,0,0
1304002,13,1304,1304003,2,0,0.0,20345002,-1,0,1,350301,2,4,1&1,-1,4&4600004&5,0,0,-1,0&0,0,0,0
1304003,13,1304,1304004,3,0,0.0,20345003,-1,0,1,350301,2,6,1&1,-1,4&1000001&50000,0,0,-1,0&0,0,0,0
1304004,13,1304,1304005,4,0,0.0,20345004,-1,0,1,350301,2,8,1&1,-1,4&4306001&5,0,0,-1,0&0,0,0,0
1304005,13,1304,1304006,5,0,0.0,20345005,-1,0,1,350301,2,10,1&1,-1,4&7000007&2,0,0,-1,0&0,0,0,0
1304006,13,1304,1304007,6,0,0.0,20345006,-1,0,1,350301,2,14,1&1,-1,4&4600004&5,0,0,-1,0&0,0,0,0
1304007,13,1304,1304008,7,0,0.0,20345007,-1,0,1,350301,2,20,1&1,-1,4&1000002&160,0,0,-1,0&0,0,0,0
1304008,13,1304,1304009,8,0,0.0,20345008,-1,0,1,350301,2,26,1&1,-1,4&4306001&5,0,0,-1,0&0,0,0,0
1304009,13,1304,1304010,9,0,0.0,20345009,-1,0,1,350301,2,30,1&1,-1,4&7000007&2,0,0,-1,0&0,0,0,0
1304010,13,1304,1304011,10,0,0.0,20345010,-1,0,1,350301,2,36,1&1,-1,4&4600004&5,0,0,-1,0&0,0,0,0
1304011,13,1304,1304012,11,0,0.0,20345011,-1,0,1,350301,2,40,1&1,-1,4&1000002&200,0,0,-1,0&0,0,0,0
1304012,13,1304,0,12,0,0.0,20345012,-1,0,1,350301,2,41,1&1,-1,4&4306001&5,0,0,-1,0&0,0,0,0
1304013,13,1304,1304014,1,0,0.0,20345013,-1,0,1,350302,2,2,1&1,-1,4&7000007&2,0,0,-1,0&0,0,0,0
1304014,13,1304,1304015,2,0,0.0,20345014,-1,0,1,350302,2,4,1&1,-1,4&4600004&5,0,0,-1,0&0,0,0,0
1304015,13,1304,1304016,3,0,0.0,20345015,-1,0,1,350302,2,6,1&1,-1,4&1000001&50000,0,0,-1,0&0,0,0,0
1304016,13,1304,1304017,4,0,0.0,20345016,-1,0,1,350302,2,8,1&1,-1,4&4306001&5,0,0,-1,0&0,0,0,0
1304017,13,1304,1304018,5,0,0.0,20345017,-1,0,1,350302,2,10,1&1,-1,4&7000007&2,0,0,-1,0&0,0,0,0
1304018,13,1304,1304019,6,0,0.0,20345018,-1,0,1,350302,2,14,1&1,-1,4&4600004&5,0,0,-1,0&0,0,0,0
1304019,13,1304,1304020,7,0,0.0,20345019,-1,0,1,350302,2,20,1&1,-1,4&1000002&160,0,0,-1,0&0,0,0,0
1304020,13,1304,1304021,8,0,0.0,20345020,-1,0,1,350302,2,26,1&1,-1,4&4306001&5,0,0,-1,0&0,0,0,0
1304021,13,1304,1304022,9,0,0.0,20345021,-1,0,1,350302,2,30,1&1,-1,4&7000007&2,0,0,-1,0&0,0,0,0
1304022,13,1304,1304023,10,0,0.0,20345022,-1,0,1,350302,2,32,1&1,-1,4&4600004&5,0,0,-1,0&0,0,0,0
1304023,13,1304,1304024,11,0,0.0,20345023,-1,0,1,350302,2,34,1&1,-1,4&1000002&200,0,0,-1,0&0,0,0,0
1304024,13,1304,1304025,12,0,0.0,20345024,-1,0,1,350302,2,38,1&1,-1,4&4306001&5,0,0,-1,0&0,0,0,0
1304025,13,1304,0,13,0,0.0,20345025,-1,0,1,350302,2,40,1&1,-1,4&7000007&2,0,0,-1,0&0,0,0,0
1304049,13,1304,1304050,1,0,0.0,20345049,-1,0,1,1350201,2,10,1&1,-1,4&1000001&50000,0,0,-1,0&0,0,0,0
1304050,13,1304,1304051,2,0,0.0,20345050,-1,0,1,1350201,2,20,1&1,-1,4&4306001&5,0,0,-1,0&0,0,0,0
1304051,13,1304,1304052,3,0,0.0,20345051,-1,0,1,1350201,2,50,1&1,-1,4&4600004&5,0,0,-1,0&0,0,0,0
1304052,13,1304,0,4,0,0.0,20345052,-1,0,1,1350201,2,80,1&1,-1,4&1000002&150,0,0,-1,0&0,0,0,0
1001001,10,1002,1001002,1,-1,0.0,20346001,-1,0,1,1500101,2,10,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001002,10,1002,1001003,2,-1,0.0,20346002,-1,0,1,1500101,2,20,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001003,10,1002,1001004,3,-1,0.0,20346003,-1,0,1,1500101,2,30,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001004,10,1002,1001005,4,-1,0.0,20346004,-1,0,1,1500101,2,40,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001005,10,1002,1001006,5,-1,0.0,20346005,-1,0,1,1500101,2,50,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001006,10,1002,1001007,6,-1,0.0,20346006,-1,0,1,1500101,2,100,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001007,10,1002,1001008,7,-1,0.0,20346007,-1,0,1,1500101,2,150,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001008,10,1002,1001009,8,-1,0.0,20346008,-1,0,1,1500101,2,200,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001009,10,1002,1001010,9,-1,0.0,20346009,-1,0,1,1500101,2,250,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001010,10,1002,1001011,10,-1,0.0,20346010,-1,0,1,1500101,2,300,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001011,10,1002,1001012,11,-1,0.0,20346011,-1,0,1,1500101,2,400,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001012,10,1002,1001013,12,-1,0.0,20346012,-1,0,1,1500101,2,500,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001013,10,1002,1001014,13,-1,0.0,20346013,-1,0,1,1500101,2,600,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001014,10,1002,1001015,14,-1,0.0,20346014,-1,0,1,1500101,2,700,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001015,10,1002,1001016,15,-1,0.0,20346015,-1,0,1,1500101,2,800,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001016,10,1002,1001017,16,-1,0.0,20346016,-1,0,1,1500101,2,900,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001017,10,1002,1001018,17,-1,0.0,20346017,-1,0,1,1500101,2,1000,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001018,10,1002,1001019,18,-1,0.0,20346018,-1,0,1,1500101,2,1100,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001019,10,1002,1001020,19,-1,0.0,20346019,-1,0,1,1500101,2,1200,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001020,10,1002,1001021,20,-1,0.0,20346020,-1,0,1,1500101,2,1300,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001021,10,1002,1001022,21,-1,0.0,20346021,-1,0,1,1500101,2,1400,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001022,10,1002,1001023,22,-1,0.0,20346022,-1,0,1,1500101,2,1500,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001023,10,1002,1001024,23,-1,0.0,20346023,-1,0,1,1500101,2,1600,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001024,10,1002,1001025,24,-1,0.0,20346024,-1,0,1,1500101,2,1700,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001025,10,1002,1001026,25,-1,0.0,20346025,-1,0,1,1500101,2,1800,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001026,10,1002,1001027,26,-1,0.0,20346026,-1,0,1,1500101,2,1900,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
1001027,10,1002,0,27,-1,0.0,20346027,-1,0,1,1500101,2,2000,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
2000001,20,2001,0,0,-1,0.0,20347001,-1,0,100,1200102,2,1,1&1,-1,-1,0,0,2002&1,0&0,0,0,0
2000002,20,2001,0,0,-1,0.0,20347002,-1,0,40,1200401,2,1,1&1,-1,-1,0,0,2002&2,0&0,0,0,0
2000003,20,2001,0,0,-1,0.0,20347003,-1,0,60,1203103,2,1,1&1,-1,-1,0,0,2002&3,0&0,0,0,0
2000004,20,2001,0,0,-1,0.0,20347004,-1,0,30,1203301,2,1,1&1,-1,-1,0,0,2002&4,0&0,0,0,0
2000005,20,2001,0,0,-1,0.0,20347005,-1,0,60,1301112,2,1,1&1,-1,-1,0,0,2002&2,0&0,0,0,0
2000006,20,2001,0,0,-1,0.0,20347006,-1,0,60,1250203,2,1,1&1,-1,-1,0,0,2002&2,0&0,0,0,0
2000007,20,2001,0,0,-1,0.0,20347007,-1,0,60,1205403,2,1,1&1,-1,-1,0,0,2002&2,0&0,0,0,0
2000008,20,2001,0,0,-1,0.0,20347008,-1,0,50,1110108,2,1,1&1,-1,-1,0,0,2002&4,0&0,0,0,0
2000009,20,2001,0,0,-1,0.0,20347009,-1,0,20,1410103,2,1,1&1,-1,-1,0,0,2002&3,0&0,0,0,0
2010001,20,2002,0,0,-1,0.0,20347010,-1,0,1,1420101,2,27,1&1,-1,4&1000001&20000,0,0,-1,0&0,0,0,0
2010002,20,2002,0,0,-1,0.0,20347011,-1,0,1,1420101,2,54,1&1,-1,4&8999994&6,0,0,-1,0&0,0,0,0
2010003,20,2002,0,0,-1,0.0,20347012,-1,0,1,1420101,2,81,1&1,-1,4&7000005&1,0,0,-1,0&0,0,0,0
2010004,20,2002,0,0,-1,0.0,20347013,-1,0,1,1420101,2,108,1&1,-1,4&1010001&1000,0,0,-1,0&0,0,0,0
2010005,20,2002,0,0,-1,0.0,20347014,-1,0,1,1420101,2,135,1&1,-1,4&1000002&100,0,0,-1,0&0,0,0,0
2010006,20,2002,0,0,-1,0.0,20347015,-1,0,1,1420101,2,162,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
2010007,20,2002,0,0,-1,0.0,20347016,-1,0,1,1420101,2,189,1&1,-1,4&1000001&20000,0,0,-1,0&0,0,0,0
2010008,20,2002,0,0,-1,0.0,20347017,-1,0,1,1420101,2,216,1&1,-1,4&8999994&6,0,0,-1,0&0,0,0,0
2010009,20,2002,0,0,-1,0.0,20347018,-1,0,1,1420101,2,243,1&1,-1,4&7000005&1,0,0,-1,0&0,0,0,0
2010010,20,2002,0,0,-1,0.0,20347019,-1,0,1,1420101,2,270,1&1,-1,4&1010001&1000,0,0,-1,0&0,0,0,0
2010011,20,2002,0,0,-1,0.0,20347020,-1,0,1,1420101,2,297,1&1,-1,4&1000002&100,0,0,-1,0&0,0,0,0
2010012,20,2002,0,0,-1,0.0,20347021,-1,0,1,1420101,2,324,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
2010013,20,2002,0,0,-1,0.0,20347022,-1,0,1,1420101,2,351,1&1,-1,4&1000001&20000,0,0,-1,0&0,0,0,0
2010014,20,2002,0,0,-1,0.0,20347023,-1,0,1,1420101,2,378,1&1,-1,4&8999994&6,0,0,-1,0&0,0,0,0
2010015,20,2002,0,0,-1,0.0,20347024,-1,0,1,1420101,2,405,1&1,-1,4&7000005&1,0,0,-1,0&0,0,0,0
2010016,20,2002,0,0,-1,0.0,20347025,-1,0,1,1420101,2,432,1&1,-1,4&1010001&1000,0,0,-1,0&0,0,0,0
2010017,20,2002,0,0,-1,0.0,20347026,-1,0,1,1420101,2,459,1&1,-1,4&1000002&100,0,0,-1,0&0,0,0,0
2010018,20,2002,0,0,-1,0.0,20347027,-1,0,1,1420101,2,486,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,0
2010019,20,2002,0,0,-1,0.0,20347028,-1,0,1,1420101,2,513,1&1,-1,4&1000001&30000,0,0,-1,0&0,0,0,0
2010020,20,2002,0,0,-1,0.0,20347029,-1,0,1,1420101,2,540,1&1,-1,4&8999994&10,0,0,-1,0&0,0,0,0
2010021,20,2002,0,0,-1,0.0,20347030,-1,0,1,1420101,2,567,1&1,-1,4&7000005&2,0,0,-1,0&0,0,0,0
2010022,20,2002,0,0,-1,0.0,20347031,-1,0,1,1420101,2,594,1&1,-1,4&1010001&1000,0,0,-1,0&0,0,0,0
2010023,20,2002,0,0,-1,0.0,20347032,-1,0,1,1420101,2,621,1&1,-1,4&1000002&150,0,0,-1,0&0,0,0,0
2010024,20,2002,0,0,-1,0.0,20347033,-1,0,1,1420101,2,648,1&1,-1,4&7000007&2,0,0,-1,0&0,0,0,0
2010025,20,2002,0,0,-1,0.0,20347034,-1,0,1,1420101,2,675,1&1,-1,4&1000001&30000,0,0,-1,0&0,0,0,0
2010026,20,2002,0,0,-1,0.0,20347035,-1,0,1,1420101,2,702,1&1,-1,4&8999994&10,0,0,-1,0&0,0,0,0
2010027,20,2002,0,0,-1,0.0,20347036,-1,0,1,1420101,2,729,1&1,-1,4&7000005&2,0,0,-1,0&0,0,0,0
2010028,20,2002,0,0,-1,0.0,20347037,-1,0,1,1420101,2,756,1&1,-1,4&1010001&1000,0,0,-1,0&0,0,0,0
2010029,20,2002,0,0,-1,0.0,20347038,-1,0,1,1420101,2,783,1&1,-1,4&1000002&150,0,0,-1,0&0,0,0,0
2010030,20,2002,0,0,-1,0.0,20347039,-1,0,1,1420101,2,810,1&1,-1,4&7000007&2,0,0,-1,0&0,0,0,0
2010031,20,2002,0,0,-1,0.0,20347040,-1,0,1,1420101,2,837,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2010032,20,2002,0,0,-1,0.0,20347041,-1,0,1,1420101,2,864,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2010033,20,2002,0,0,-1,0.0,20347042,-1,0,1,1420101,2,891,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2010034,20,2002,0,0,-1,0.0,20347043,-1,0,1,1420101,2,918,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2010035,20,2002,0,0,-1,0.0,20347044,-1,0,1,1420101,2,945,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2010036,20,2002,0,0,-1,0.0,20347045,-1,0,1,1420101,2,972,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2010037,20,2002,0,0,-1,0.0,20347046,-1,0,1,1420101,2,999,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2010038,20,2002,0,0,-1,0.0,20347047,-1,0,1,1420101,2,1026,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2010039,20,2002,0,0,-1,0.0,20347048,-1,0,1,1420101,2,1053,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2010040,20,2002,0,0,-1,0.0,20347049,-1,0,1,1420101,2,1080,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2010041,20,2002,0,0,-1,0.0,20347050,-1,0,1,1420101,2,1100,1&1,-1,4&1000001&5000,0,0,-1,0&0,0,0,0
2100001,21,2101,0,0,-1,0.0,20347051,-1,0,1,10001,2,6000000,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,1
2100002,21,2101,0,0,-1,0.0,20347052,-1,0,1,10002,2,6000000,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,1
2100003,21,2101,0,0,-1,0.0,20347053,-1,0,1,10003,2,1000000,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,1
2100004,21,2101,0,0,-1,0.0,20347054,-1,0,1,10004,2,500000,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,1
2100005,21,2101,0,0,-1,0.0,20347055,-1,0,1,10005,2,2000000,1&1,-1,4&7000007&1,0,0,-1,0&0,0,0,1
